productId,supplierId,supplierName,name,category,currentPrice,originalPrice,cost,suggestedPrice,suggestedMargin,stock,maxStock,minStockLevel,expirationDate,daysUntilExpiry,isPerishable,sku,status,lastUpdated,updatedAt,margin,priceChange,demand,clearanceRate,wasteReduction,mlScore,priceFactors.expirationUrgency,priceFactors.stockLevel,priceFactors.timeOfDay,priceFactors.demandForecast,priceFactors.competitorPrice,priceFactors.seasonality,priceFactors.marketTrend,optimization.wasteReduction,optimization.clearanceRate,optimization.revenueSaved,optimization.lastOptimization
tv-lg-003,lg-supplier-001,LG Electronics India Pvt. Ltd.,"LG 50"" 4K Ultra HD Smart LED TV, WebOS (50UQ8020PSB)",Smart TVs,42490.0,49990.0,29500.0,43900.0,32.8,26,45,6,,,False,TV-LG-003,active,2025-07-07T11:09:39.708086+00:00,2025-07-07T11:09:39.708086+00:00,30.6,-15.0,84,42,92,86,0,44,52,84,43241.5,70,78,92,42,36660.0,2025-07-07T11:09:39.708086+00:00
tv-lg-004,lg-supplier-001,LG Electronics India Pvt. Ltd.,"LG 55"" 4K OLED evo Smart TV, α9 Gen5 AI Processor (OLED55C2PSC)",Smart TVs,114990.0,129990.0,79900.0,117500.0,32.1,14,25,4,,,False,TV-LG-004,active,2025-07-07T11:09:39.708105+00:00,2025-07-07T11:09:39.708105+00:00,30.5,-11.5,90,44,89,82,0,38,54,90,115737.5,76,82,89,44,35140.0,2025-07-07T11:09:39.708105+00:00
tv-lg-005,lg-supplier-001,LG Electronics India Pvt. Ltd.,"LG 65"" 4K Smart LED TV, WebOS ThinQ AI (65UR7500PSC)",Smart TVs,58990.0,67990.0,40900.0,59900.0,31.7,18,35,5,,,False,TV-LG-005,active,2025-07-07T11:09:39.708124+00:00,2025-07-07T11:09:39.708124+00:00,30.7,-13.2,88,49,87,80,0,42,53,88,59001.5,75,80,87,49,16380.0,2025-07-07T11:09:39.708124+00:00
tv-sony-001,sony-supplier-001,Sony India Pvt. Ltd.,"Sony Bravia 32"" HD Ready Smart LED Google TV (KD-32W830)",Smart TVs,22990.0,27990.0,15700.0,23500.0,33.2,38,70,10,,,False,TV-SONY-001,active,2025-07-07T11:09:39.708144+00:00,2025-07-07T11:09:39.708144+00:00,31.7,-17.9,84,46,92,77,0,52,48,84,23147.5,69,75,92,46,19380.0,2025-07-07T11:09:39.708144+00:00
tv-sony-002,sony-supplier-001,Sony India Pvt. Ltd.,"Sony Bravia 43"" 4K Ultra HD Smart LED Google TV (KD-43X64L)",Smart TVs,39990.0,46990.0,27200.0,41500.0,34.5,28,55,8,,,False,TV-SONY-002,active,2025-07-07T11:09:39.708168+00:00,2025-07-07T11:09:39.708168+00:00,32.0,-14.9,87,49,89,84,0,47,51,87,40877.5,71,78,89,49,42280.0,2025-07-07T11:09:39.708168+00:00
tv-sony-003,sony-supplier-001,Sony India Pvt. Ltd.,"Sony Bravia 50"" 4K Ultra HD Smart LED TV (KD-50X74K)",Smart TVs,51990.0,57990.0,34700.0,53500.0,32.7,24,45,7,,,False,TV-SONY-003,active,2025-07-07T11:09:39.708188+00:00,2025-07-07T11:09:39.708188+00:00,33.3,-10.3,85,47,91,92,0,44,50,85,52697.5,72,77,91,47,36240.0,2025-07-07T11:09:39.708188+00:00
tv-sony-004,sony-supplier-001,Sony India Pvt. Ltd.,"Sony Bravia 55"" XR OLED 4K Google TV (XR-55A80L)",Smart TVs,144990.0,169990.0,99900.0,147000.0,32.0,12,20,4,,,False,TV-SONY-004,active,2025-07-07T11:09:39.708213+00:00,2025-07-07T11:09:39.708213+00:00,31.1,-14.7,91,40,85,95,0,40,53,91,144795.0,78,84,85,40,24120.0,2025-07-07T11:09:39.708213+00:00
tv-sony-005,sony-supplier-001,Sony India Pvt. Ltd.,"Sony Bravia 65"" 4K Ultra HD Smart Google TV (KD-65X74K)",Smart TVs,78990.0,88990.0,52800.0,80500.0,32.4,18,35,6,,,False,TV-SONY-005,active,2025-07-07T11:09:39.708232+00:00,2025-07-07T11:09:39.708232+00:00,33.2,-11.2,89,49,91,91,0,42,52,89,79292.5,74,81,91,49,27180.0,2025-07-07T11:09:39.708232+00:00
jbl-audio-001,jbl-supplier-001,Harman International India Pvt. Ltd.,JBL Tune 760NC Wireless Over-Ear Headphones with Active Noise Cancellation,Audio Devices,6499.0,7999.0,4200.0,6700.0,37.3,42,80,10,,,False,JBL-AUDIO-001,active,2025-07-07T11:09:39.708251+00:00,2025-07-07T11:09:39.708251+00:00,35.4,-18.8,81,47,87,87,0,56,48,81,6599.5,68,73,87,47,8442.0,2025-07-07T11:09:39.708251+00:00
jbl-audio-002,jbl-supplier-001,Harman International India Pvt. Ltd.,JBL Live Pro 2 TWS True Wireless Earbuds with Adaptive Noise Cancelling,Audio Devices,7990.0,9999.0,5200.0,8150.0,36.2,34,60,8,,,False,JBL-AUDIO-002,active,2025-07-07T11:09:39.708331+00:00,2025-07-07T11:09:39.708331+00:00,34.9,-20.1,85,43,95,88,0,49,52,85,8027.75,71,76,95,43,5440.0,2025-07-07T11:09:39.708331+00:00
jbl-audio-003,jbl-supplier-001,Harman International India Pvt. Ltd.,"JBL Clip 4 Ultra-Portable Bluetooth Speaker, Waterproof, 10 Hours Playtime",Audio Devices,3799.0,4499.0,2500.0,3890.0,35.7,45,85,12,,,False,JBL-AUDIO-003,active,2025-07-07T11:09:39.708349+00:00,2025-07-07T11:09:39.708349+00:00,34.2,-15.6,83,47,86,84,0,58,46,83,3831.65,70,75,86,47,4095.0,2025-07-07T11:09:39.708349+00:00
jbl-audio-004,jbl-supplier-001,Harman International India Pvt. Ltd.,"JBL Flip 6 Bluetooth Speaker, Powerful Bass, IP67 Waterproof, 12hr Playtime",Audio Devices,8990.0,11499.0,6000.0,9250.0,35.1,28,50,7,,,False,JBL-AUDIO-004,active,2025-07-07T11:09:39.708362+00:00,2025-07-07T11:09:39.708362+00:00,33.3,-21.8,88,44,85,76,0,44,54,88,9111.25,72,78,85,44,7280.0,2025-07-07T11:09:39.708362+00:00
jbl-audio-005,jbl-supplier-001,Harman International India Pvt. Ltd.,"JBL Tune Flex TWS Earbuds with Smart Ambient, ANC & 32-Hour Battery",Audio Devices,5990.0,6990.0,3800.0,6150.0,38.2,39,70,9,,,False,JBL-AUDIO-005,active,2025-07-07T11:09:39.708376+00:00,2025-07-07T11:09:39.708376+00:00,36.6,-14.3,84,44,90,84,0,50,50,84,6057.75,70,76,90,44,6240.0,2025-07-07T11:09:39.708376+00:00
jbl-audio-006,jbl-supplier-001,Harman International India Pvt. Ltd.,JBL PartyBox 110 Bluetooth Party Speaker with 160W Output & Light Effects,Audio Devices,18999.0,21999.0,12900.0,19400.0,33.6,16,30,5,,,False,JBL-AUDIO-006,active,2025-07-07T11:09:39.708389+00:00,2025-07-07T11:09:39.708389+00:00,32.1,-13.6,91,47,89,77,0,39,56,91,19109.0,75,81,89,47,6416.0,2025-07-07T11:09:39.708389+00:00
sony-audio-001,sony-supplier-001,Sony India Pvt. Ltd.,Sony WH-CH720N Wireless Over-Ear Headphones with Noise Cancellation,Audio Devices,9990.0,12990.0,6700.0,10250.0,34.5,28,60,8,,,False,SONY-AUDIO-001,active,2025-07-07T11:09:39.708405+00:00,2025-07-07T11:09:39.708405+00:00,32.9,-23.1,84,53,90,94,0,49,50,84,10096.25,72,78,90,53,7280.0,2025-07-07T11:09:39.708405+00:00
sony-audio-002,sony-supplier-001,Sony India Pvt. Ltd.,Sony WF-1000XM5 Truly Wireless Earbuds with ANC and High-Res Audio,Audio Devices,19990.0,22990.0,13600.0,20400.0,33.3,20,40,5,,,False,SONY-AUDIO-002,active,2025-07-07T11:09:39.708420+00:00,2025-07-07T11:09:39.708420+00:00,32.0,-13.0,90,50,87,71,0,44,53,90,20094.0,76,83,87,50,8200.0,2025-07-07T11:09:39.708420+00:00
sony-audio-003,sony-supplier-001,Sony India Pvt. Ltd.,Sony SRS-XB13 Wireless Extra Bass Bluetooth Speaker (IP67 Waterproof),Audio Devices,3790.0,4990.0,2450.0,3890.0,37.0,42,75,10,,,False,SONY-AUDIO-003,active,2025-07-07T11:09:39.708434+00:00,2025-07-07T11:09:39.708434+00:00,35.4,-24.0,82,44,86,94,0,55,48,82,3831.65,70,74,86,44,4200.0,2025-07-07T11:09:39.708434+00:00
sony-audio-004,sony-supplier-001,Sony India Pvt. Ltd.,Sony WH-1000XM5 Wireless Headphones with ANC & Adaptive Sound Control,Audio Devices,29990.0,34990.0,19800.0,30500.0,35.0,15,30,4,,,False,SONY-AUDIO-004,active,2025-07-07T11:09:39.708449+00:00,2025-07-07T11:09:39.708449+00:00,34.0,-14.3,91,50,86,71,0,40,54,91,30042.5,77,82,86,50,7650.0,2025-07-07T11:09:39.708449+00:00
sony-audio-005,sony-supplier-001,Sony India Pvt. Ltd.,"Sony SRS-XE200 Wireless Bluetooth Speaker with Strap, Extra Bass",Audio Devices,9490.0,10990.0,6100.0,9650.0,36.7,27,50,7,,,False,SONY-AUDIO-005,active,2025-07-07T11:09:39.708460+00:00,2025-07-07T11:09:39.708460+00:00,35.7,-13.6,84,46,88,79,0,45,50,84,9505.25,72,76,88,46,4320.0,2025-07-07T11:09:39.708460+00:00
sony-audio-006,sony-supplier-001,Sony India Pvt. Ltd.,Sony SRS-XP500 Wireless Party Speaker with Mega Bass & Karaoke Input,Audio Devices,25490.0,27990.0,16800.0,25990.0,35.3,13,25,5,,,False,SONY-AUDIO-006,active,2025-07-07T11:09:39.708469+00:00,2025-07-07T11:09:39.708469+00:00,34.1,-8.9,88,48,90,82,0,38,55,88,25600.15,73,79,90,48,6500.0,2025-07-07T11:09:39.708469+00:00
boat-audio-001,boat-supplier-001,Imagine Marketing Pvt. Ltd.,boAt Rockerz 141 Bluetooth Headphones with 42 Hours Playback,Audio Devices,1799.0,4490.0,1060.0,1850.0,42.5,30,90,12,,,False,BOAT-AUDIO-001,active,2025-07-07T11:09:39.708478+00:00,2025-07-07T11:09:39.708478+00:00,41.1,-59.9,82,67,91,76,0,50,46,82,1822.25,68,74,91,67,1530.0,2025-07-07T11:09:39.708478+00:00
boat-audio-002,boat-supplier-001,Imagine Marketing Pvt. Ltd.,"boAt Airdopes 141 Earbuds with 42H Playback, Low Latency Mode",Audio Devices,1299.0,3490.0,930.0,1350.0,31.1,30,70,10,,,False,BOAT-AUDIO-002,active,2025-07-07T11:09:39.708486+00:00,2025-07-07T11:09:39.708486+00:00,28.4,-62.8,83,57,88,92,0,52,47,83,1329.75,69,75,88,57,1530.0,2025-07-07T11:09:39.708486+00:00
boat-audio-003,boat-supplier-001,Imagine Marketing Pvt. Ltd.,boAt Stone 1200 14W Bluetooth Speaker with RGB LEDs,Audio Devices,2090.0,7990.0,1280.0,2190.0,41.5,28,60,6,,,False,BOAT-AUDIO-003,active,2025-07-07T11:09:39.708495+00:00,2025-07-07T11:09:39.708495+00:00,38.8,-73.8,84,53,87,78,0,55,48,84,2157.15,70,76,87,53,2800.0,2025-07-07T11:09:39.708495+00:00
boat-audio-004,boat-supplier-001,Imagine Marketing Pvt. Ltd.,boAt Aavante Bar 3150D 5.1 Channel Bluetooth Soundbar 260W Output,Audio Devices,16990.0,24990.0,11800.0,17200.0,31.4,20,35,6,,,False,BOAT-AUDIO-004,active,2025-07-07T11:09:39.708503+00:00,2025-07-07T11:09:39.708503+00:00,30.5,-32.0,88,43,88,72,0,43,52,88,16942.0,71,79,88,43,4200.0,2025-07-07T11:09:39.708503+00:00
boat-audio-005,boat-supplier-001,Imagine Marketing Pvt. Ltd.,boAt Nirvana Ion ANC Earbuds with Quad Mics & ASAP Charging,Audio Devices,1599.0,2990.0,1030.0,1625.0,36.6,24,47,7,,,False,BOAT-AUDIO-005,active,2025-07-07T11:09:39.708517+00:00,2025-07-07T11:09:39.708517+00:00,35.6,-46.5,85,49,86,70,0,49,50,85,1600.625,72,77,86,49,624.0,2025-07-07T11:09:39.708517+00:00
boat-audio-006,boat-supplier-001,Imagine Marketing Pvt. Ltd.,boAt Stone 1208 Bluetooth Speaker 14W with RGB LEDs & TWS Feature,Audio Devices,2090.0,7990.0,1280.0,2190.0,41.5,28,60,6,,,False,BOAT-AUDIO-006,active,2025-07-07T11:09:39.708532+00:00,2025-07-07T11:09:39.708532+00:00,38.8,-73.8,84,53,87,70,0,51,49,84,2157.15,71,76,87,53,2800.0,2025-07-07T11:09:39.708532+00:00
samsung-wm-001,samsung-supplier-001,Samsung Electronics India Ltd.,Samsung 6.0 Kg Inverter Fully-Automatic Front Loading Washing Machine (WW60R20GLMA),Washing Machines,21990.0,27990.0,14500.0,22500.0,35.5,30,60,8,,,False,SAMSUNG-WM-001,active,2025-07-07T11:09:39.708542+00:00,2025-07-07T11:09:39.708542+00:00,34.1,-21.4,84,50,88,71,0,50,48,84,22162.5,68,73,88,50,15300.0,2025-07-07T11:09:39.708542+00:00
samsung-wm-002,samsung-supplier-001,Samsung Electronics India Ltd.,Samsung 7 Kg Top Load Washing Machine (WA70A4002GS/TL),Washing Machines,15990.0,18990.0,10500.0,16500.0,36.4,40,75,10,,,False,SAMSUNG-WM-002,active,2025-07-07T11:09:39.708555+00:00,2025-07-07T11:09:39.708555+00:00,34.3,-15.8,82,47,86,93,0,52,46,82,16252.5,69,75,86,47,20400.0,2025-07-07T11:09:39.708555+00:00
samsung-wm-003,samsung-supplier-001,Samsung Electronics India Ltd.,Samsung 8 Kg Inverter Fully-Automatic Front Loading Washing Machine (WW80T504DAN1TL),Washing Machines,32490.0,38990.0,21500.0,33500.0,36.0,22,45,7,,,False,SAMSUNG-WM-003,active,2025-07-07T11:09:39.708569+00:00,2025-07-07T11:09:39.708569+00:00,33.8,-16.7,86,51,94,85,0,47,50,86,32997.5,70,77,94,51,22220.0,2025-07-07T11:09:39.708569+00:00
samsung-wm-004,samsung-supplier-001,Samsung Electronics India Ltd.,Samsung 7.5 Kg Inverter Top Load Washing Machine (WA75T4262GS/TL),Washing Machines,19990.0,23490.0,13500.0,20500.0,34.1,26,55,9,,,False,SAMSUNG-WM-004,active,2025-07-07T11:09:39.708580+00:00,2025-07-07T11:09:39.708580+00:00,32.5,-14.9,84,53,89,74,0,48,49,84,20192.5,71,75,89,53,13260.0,2025-07-07T11:09:39.708580+00:00
samsung-wm-005,samsung-supplier-001,Samsung Electronics India Ltd.,Samsung 9 Kg Inverter Front Load Washing Machine with AI Control (WW90T604DLN1TL),Washing Machines,40990.0,45990.0,26800.0,41900.0,36.0,18,35,5,,,False,SAMSUNG-WM-005,active,2025-07-07T11:09:39.708590+00:00,2025-07-07T11:09:39.708590+00:00,34.6,-10.9,89,49,95,72,0,44,51,89,41271.5,73,79,95,49,16380.0,2025-07-07T11:09:39.708590+00:00
lg-wm-001,lg-supplier-001,LG Electronics India Pvt. Ltd.,LG 6.5 Kg Inverter Fully-Automatic Top Load Washing Machine (T65SKSF4Z),Washing Machines,16990.0,20490.0,11200.0,17400.0,35.6,34,70,9,,,False,LG-WM-001,active,2025-07-07T11:09:39.708599+00:00,2025-07-07T11:09:39.708599+00:00,34.1,-17.1,82,51,95,80,0,52,48,82,17139.0,70,75,95,51,13940.0,2025-07-07T11:09:39.708599+00:00
lg-wm-002,lg-supplier-001,LG Electronics India Pvt. Ltd.,LG 7 Kg Inverter Front Load Washing Machine (FHM1207ZDL),Washing Machines,26990.0,30990.0,17400.0,27500.0,36.8,28,55,7,,,False,LG-WM-002,active,2025-07-07T11:09:39.708608+00:00,2025-07-07T11:09:39.708608+00:00,35.5,-12.9,85,49,88,81,0,47,50,85,27087.5,72,77,88,49,14280.0,2025-07-07T11:09:39.708608+00:00
lg-wm-003,lg-supplier-001,LG Electronics India Pvt. Ltd.,LG 8 Kg Top Load Washing Machine with Smart Inverter (T80SJSS1Z),Washing Machines,21490.0,25990.0,13800.0,21900.0,37.0,25,50,8,,,False,LG-WM-003,active,2025-07-07T11:09:39.708617+00:00,2025-07-07T11:09:39.708617+00:00,35.8,-17.3,83,50,86,85,0,48,51,83,21571.5,71,76,86,50,10250.0,2025-07-07T11:09:39.708617+00:00
lg-wm-004,lg-supplier-001,LG Electronics India Pvt. Ltd.,LG 9 Kg Inverter Front Load Washing Machine with AI DD (FHP1409ZWP),Washing Machines,38990.0,41990.0,25200.0,39500.0,36.2,16,30,5,,,False,LG-WM-004,active,2025-07-07T11:09:39.708625+00:00,2025-07-07T11:09:39.708625+00:00,35.4,-7.1,90,47,94,88,0,40,53,90,38907.5,74,80,94,47,8160.0,2025-07-07T11:09:39.708625+00:00
lg-wm-005,lg-supplier-001,LG Electronics India Pvt. Ltd.,LG 10.5 Kg/7 Kg Inverter Washer Dryer Front Load Machine (FHD1057STB),Washing Machines,51990.0,56990.0,33500.0,52900.0,36.6,12,25,4,,,False,LG-WM-005,active,2025-07-07T11:09:39.708634+00:00,2025-07-07T11:09:39.708634+00:00,35.6,-8.8,91,52,94,90,0,38,54,91,52106.5,76,82,94,52,10920.0,2025-07-07T11:09:39.708634+00:00
whirlpool-wm-001,whirlpool-supplier-001,Whirlpool of India Ltd.,Whirlpool 7 Kg 5 Star Royal Fully-Automatic Top Load Washing Machine (WHITEMAGIC ROYAL 7.0 GENX),Washing Machines,15990.0,18490.0,10400.0,16500.0,37.0,38,80,10,,,False,WHIRLPOOL-WM-001,active,2025-07-07T11:09:39.708643+00:00,2025-07-07T11:09:39.708643+00:00,35.0,-13.5,82,53,94,94,0,50,48,82,16252.5,70,75,94,53,19380.0,2025-07-07T11:09:39.708643+00:00
whirlpool-wm-002,whirlpool-supplier-001,Whirlpool of India Ltd.,Whirlpool 6.5 Kg Royal Plus Fully-Automatic Top Load Washing Machine (WHITEMAGIC ROYAL PLUS 6.5 GENX),Washing Machines,14990.0,17490.0,9800.0,15300.0,36.0,35,70,9,,,False,WHIRLPOOL-WM-002,active,2025-07-07T11:09:39.708653+00:00,2025-07-07T11:09:39.708653+00:00,34.6,-14.3,80,50,94,93,0,52,47,80,15070.5,68,74,94,50,10850.0,2025-07-07T11:09:39.708653+00:00
whirlpool-wm-003,whirlpool-supplier-001,Whirlpool of India Ltd.,Whirlpool 7.5 Kg 5 Star Fully-Automatic Top Load Washing Machine (STAINWASH ULTRA),Washing Machines,19490.0,22490.0,12800.0,19900.0,35.7,28,55,7,,,False,WHIRLPOOL-WM-003,active,2025-07-07T11:09:39.708663+00:00,2025-07-07T11:09:39.708663+00:00,34.3,-13.3,83,49,86,84,0,48,49,83,19601.5,69,75,86,49,11480.0,2025-07-07T11:09:39.708663+00:00
whirlpool-wm-004,whirlpool-supplier-001,Whirlpool of India Ltd.,Whirlpool 8.5 Kg Semi-Automatic Washing Machine (ACE XL 8.5),Washing Machines,13990.0,16490.0,9000.0,14500.0,37.9,42,85,11,,,False,WHIRLPOOL-WM-004,active,2025-07-07T11:09:39.708672+00:00,2025-07-07T11:09:39.708672+00:00,35.7,-15.2,81,51,85,87,0,51,48,81,14282.5,68,74,85,51,21420.0,2025-07-07T11:09:39.708672+00:00
whirlpool-wm-005,whirlpool-supplier-001,Whirlpool of India Ltd.,Whirlpool 9 Kg Inverter Front Load Washing Machine with SteamCare (FRESHCARE 9412),Washing Machines,36990.0,41990.0,23900.0,37500.0,36.2,18,35,5,,,False,WHIRLPOOL-WM-005,active,2025-07-07T11:09:39.708680+00:00,2025-07-07T11:09:39.708680+00:00,35.4,-11.9,87,49,93,88,0,43,52,87,36937.5,73,78,93,49,9180.0,2025-07-07T11:09:39.708680+00:00
lg-fridge-001,lg-supplier-001,LG Electronics India Pvt. Ltd.,LG 185 L 5 Star Inverter Direct-Cool Single Door Refrigerator (GL-D201APZY),Refrigerators,16490.0,19990.0,10500.0,16900.0,37.8,34,60,7,,,False,LG-FRIDGE-001,active,2025-07-07T11:09:39.708690+00:00,2025-07-07T11:09:39.708690+00:00,36.3,-17.5,84,43,90,92,0,49,52,84,16646.5,72,77,90,43,13940.0,2025-07-07T11:09:39.708690+00:00
lg-fridge-002,lg-supplier-001,LG Electronics India Pvt. Ltd.,LG 260 L 3 Star Frost-Free Double Door Refrigerator (GL-I292RPZL),Refrigerators,24990.0,28990.0,16200.0,25500.0,36.5,28,55,6,,,False,LG-FRIDGE-002,active,2025-07-07T11:09:39.708699+00:00,2025-07-07T11:09:39.708699+00:00,35.2,-13.8,85,49,95,88,0,47,50,85,25117.5,70,76,95,49,14280.0,2025-07-07T11:09:39.708699+00:00
lg-fridge-003,lg-supplier-001,LG Electronics India Pvt. Ltd.,LG 335 L 3 Star Inverter Frost-Free Double Door Refrigerator (GL-T372JPZ3),Refrigerators,33990.0,38990.0,22400.0,34500.0,35.0,22,45,5,,,False,LG-FRIDGE-003,active,2025-07-07T11:09:39.708707+00:00,2025-07-07T11:09:39.708707+00:00,34.1,-12.8,88,51,95,70,0,44,51,88,33982.5,73,79,95,51,11220.0,2025-07-07T11:09:39.708707+00:00
lg-fridge-004,lg-supplier-001,LG Electronics India Pvt. Ltd.,LG 423 L 3 Star Frost-Free Smart Inverter Side-by-Side Refrigerator (GL-R432APZY),Refrigerators,47990.0,52990.0,31200.0,48500.0,35.7,18,35,4,,,False,LG-FRIDGE-004,active,2025-07-07T11:09:39.708715+00:00,2025-07-07T11:09:39.708715+00:00,35.0,-9.4,89,49,91,81,0,41,54,89,47772.5,75,82,91,49,9180.0,2025-07-07T11:09:39.708715+00:00
lg-fridge-005,lg-supplier-001,LG Electronics India Pvt. Ltd.,LG 687 L Inverter Side-by-Side Refrigerator with Door-in-Door (GC-B247SLUV),Refrigerators,68990.0,74990.0,44500.0,69900.0,36.3,12,25,3,,,False,LG-FRIDGE-005,active,2025-07-07T11:09:39.708724+00:00,2025-07-07T11:09:39.708724+00:00,35.5,-8.0,92,52,85,83,0,38,55,92,68851.5,76,84,85,52,10920.0,2025-07-07T11:09:39.708724+00:00
samsung-fridge-001,samsung-supplier-001,Samsung Electronics India Ltd.,Samsung 198 L 5 Star Inverter Direct Cool Single Door Refrigerator (RR21C2H25CR/HL),Refrigerators,15990.0,18990.0,9900.0,16500.0,40.0,35,70,8,,,False,SAMSUNG-FRIDGE-001,active,2025-07-07T11:09:39.708734+00:00,2025-07-07T11:09:39.708734+00:00,38.1,-15.8,84,50,87,88,0,50,52,84,16252.5,70,76,87,50,17850.0,2025-07-07T11:09:39.708734+00:00
samsung-fridge-002,samsung-supplier-001,Samsung Electronics India Ltd.,Samsung 253 L 3 Star Digital Inverter Frost-Free Double Door Refrigerator (RT28C3053S8/HL),Refrigerators,23990.0,26990.0,15200.0,24500.0,37.9,30,60,7,,,False,SAMSUNG-FRIDGE-002,active,2025-07-07T11:09:39.708743+00:00,2025-07-07T11:09:39.708743+00:00,36.6,-11.1,85,50,93,95,0,49,50,85,24132.5,71,78,93,50,15300.0,2025-07-07T11:09:39.708743+00:00
samsung-fridge-003,samsung-supplier-001,Samsung Electronics India Ltd.,Samsung 324 L 3 Star Inverter Frost-Free Double Door Refrigerator (RT37C4523S8/HL),Refrigerators,31990.0,35990.0,20400.0,32500.0,37.3,24,48,6,,,False,SAMSUNG-FRIDGE-003,active,2025-07-07T11:09:39.708752+00:00,2025-07-07T11:09:39.708752+00:00,36.2,-11.1,86,50,89,73,0,45,52,86,32012.5,72,77,89,50,12240.0,2025-07-07T11:09:39.708752+00:00
samsung-fridge-004,samsung-supplier-001,Samsung Electronics India Ltd.,Samsung 523 L Inverter Frost-Free Side-by-Side Refrigerator (RS72A5FC1B4/TL),Refrigerators,61990.0,70990.0,39200.0,62900.0,37.7,16,30,4,,,False,SAMSUNG-FRIDGE-004,active,2025-07-07T11:09:39.708761+00:00,2025-07-07T11:09:39.708761+00:00,36.8,-12.7,89,47,90,80,0,42,54,89,61956.5,74,81,90,47,14560.0,2025-07-07T11:09:39.708761+00:00
samsung-fridge-005,samsung-supplier-001,Samsung Electronics India Ltd.,Samsung 700 L Inverter Side-by-Side Refrigerator with Family Hub (RS74T5F01B4/TL),Refrigerators,105990.0,124990.0,67500.0,107500.0,37.1,10,20,3,,,False,SAMSUNG-FRIDGE-005,active,2025-07-07T11:09:39.708770+00:00,2025-07-07T11:09:39.708770+00:00,36.3,-15.2,92,50,88,82,0,40,56,92,105887.5,77,84,88,50,15100.0,2025-07-07T11:09:39.708770+00:00
samsung-ac-001,samsung-supplier-001,Samsung Electronics India Ltd.,Samsung 1 Ton 5 Star Inverter Split AC (AR12CY5ZAWK),Air Conditioners,33990.0,38990.0,22400.0,34500.0,35.0,22,45,6,,,False,SAMSUNG-AC-001,active,2025-07-07T11:09:39.708785+00:00,2025-07-07T11:09:39.708785+00:00,34.1,-12.8,88,51,93,70,0,44,50,88,33982.5,82,79,93,51,11220.0,2025-07-07T11:09:39.708785+00:00
samsung-ac-002,samsung-supplier-001,Samsung Electronics India Ltd.,Samsung 1.5 Ton 3 Star Inverter Split AC (AR18CY3ZAWK),Air Conditioners,35990.0,41990.0,23600.0,36900.0,36.0,20,40,5,,,False,SAMSUNG-AC-002,active,2025-07-07T11:09:39.708793+00:00,2025-07-07T11:09:39.708793+00:00,34.4,-14.3,90,50,93,77,0,43,53,90,36346.5,83,81,93,50,18200.0,2025-07-07T11:09:39.708793+00:00
samsung-ac-003,samsung-supplier-001,Samsung Electronics India Ltd.,Samsung 2 Ton 3 Star Inverter Split AC (AR24CY3ZAWK),Air Conditioners,45990.0,49990.0,29700.0,46900.0,36.7,18,35,4,,,False,SAMSUNG-AC-003,active,2025-07-07T11:09:39.708802+00:00,2025-07-07T11:09:39.708802+00:00,35.4,-8.0,91,49,89,82,0,42,56,91,46196.5,84,83,89,49,16380.0,2025-07-07T11:09:39.708802+00:00
samsung-ac-004,samsung-supplier-001,Samsung Electronics India Ltd.,Samsung 1.5 Ton 5 Star WindFree Technology Inverter AC (AR18CYNZABE),Air Conditioners,46990.0,52990.0,30800.0,47500.0,35.2,15,30,4,,,False,SAMSUNG-AC-004,active,2025-07-07T11:09:39.708810+00:00,2025-07-07T11:09:39.708810+00:00,34.5,-11.3,93,50,87,85,0,40,57,93,46787.5,85,84,87,50,7650.0,2025-07-07T11:09:39.708810+00:00
samsung-ac-005,samsung-supplier-001,Samsung Electronics India Ltd.,Samsung 1 Ton 4 Star Portable AC (AR10BP4PBSB),Air Conditioners,32990.0,36990.0,21100.0,33500.0,37.0,20,40,5,,,False,SAMSUNG-AC-005,active,2025-07-07T11:09:39.708820+00:00,2025-07-07T11:09:39.708820+00:00,36.0,-10.8,87,50,88,86,0,45,52,87,32997.5,81,79,88,50,10200.0,2025-07-07T11:09:39.708820+00:00
lg-ac-001,lg-supplier-001,LG Electronics India Pvt. Ltd.,LG 1 Ton 5 Star AI DUAL Inverter Split AC (RS-Q14YNZE),Air Conditioners,34990.0,38990.0,22600.0,35500.0,36.4,24,48,6,,,False,LG-AC-001,active,2025-07-07T11:09:39.708832+00:00,2025-07-07T11:09:39.708832+00:00,35.4,-10.3,86,50,91,93,0,46,51,86,34967.5,81,78,91,50,12240.0,2025-07-07T11:09:39.708832+00:00
lg-ac-002,lg-supplier-001,LG Electronics India Pvt. Ltd.,LG 1.5 Ton 3 Star DUAL Inverter Split AC (PS-Q19YNXE),Air Conditioners,36990.0,40990.0,23900.0,37500.0,36.2,20,40,5,,,False,LG-AC-002,active,2025-07-07T11:09:39.708847+00:00,2025-07-07T11:09:39.708847+00:00,35.4,-9.8,89,50,94,79,0,44,53,89,36937.5,83,81,94,50,10200.0,2025-07-07T11:09:39.708847+00:00
